cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
36225BSN9,781425,M,SP,20020401,1036816.45,996788.8759864686,,2969.076127539123,5.5,6.28,236,111,,0.30806351569997437,0.12419020462376962,0.13195072086750081,0.1308561227111522,,0,0.012302340807999301,0.011219779293336729,2021-08-01
36225BSP4,781426,M,SP,20020401,1100243.96,,,,8,8.762,250,99,,0.1644269002656552,0.04491278076905392,0.09359033831431418,0.09314423436217978,,0,0.003847320119067299,0.003487000693505826,2021-08-01
36225BSQ2,781427,M,SP,20020401,977431.12,388719.4854918098,,300653.38332566654,6.5,7.257,234,117,,0.1294820933253953,0.10738712128146544,0.13732684925385574,0.1338623247992513,,0,0.022296607053653106,0.01854455333813887,2021-08-01
36225BSV1,781432,M,SP,20020401,6329918.9,682063.0994201925,,170789.60987730752,7,7.756,240,106,,0.13281158295486017,0.14373736980231366,0.12375247782096876,0.12117682229971871,,0.05705124612995538,0.014520142072043107,0.011849701720641592,2021-08-01
36225BSX7,781434,M,SP,20020501,415190.77,1195.4162044036325,,413980.56877528294,8,8.755,254,93,,0.33108157098844904,0.07516286098346048,0.10244280727236676,0.1006679255573335,,0,0.01304536663938427,0.011224351690840573,2021-08-01
36225BTN8,781457,M,SP,20020601,139195.3,4800.423659120211,,28404.873722604796,7.5,8.229,300,53,,0.1102346686116561,0.07699237463418362,0.13080471041483577,0.1293304723736285,,0.007110710000493015,0.010238818114343018,0.008964595230146144,2021-08-01
36225BTP3,781458,M,SP,20020601,1799532.22,1799514.2248577515,,,7.5,8.273,249,100,,0.10814428642528029,0.2026731835635055,0.11361620401835482,0.11049224722055717,,0.046099677607046585,0.020924391065654246,0.017613101794096364,2021-08-01
36225BUT3,781494,M,SP,20020901,221618.83,48207.58691342865,,,6.5,7.296,245,101,,0.08752580952537159,0.08729138521189883,0.13981843767682633,0.13680137800984693,,0.06870709243650197,0.022742337174198823,0.0195360861866255,2021-08-01
36225BUU0,781495,M,SP,20020901,2221785.07,1115551.7983212338,,342623.9060310842,6.5,7.282,244,106,,0.11836395275803135,0.1207515991314474,0.11297540640669279,0.11200051365947161,,0.002799565354744904,0.008739781511638345,0.007785920750754016,2021-08-01
36225BV39,781534,M,SP,20021201,1619506.5,495872.8789315378,,18166.209085718572,7,7.781,244,103,,0.1378071671979667,0.11244399929249993,0.10759517099892879,0.10643327797885982,,0.05390732721988767,0.008241586117018196,0.007106312546639071,2021-08-01
36225BVN5,781521,M,SP,20021101,1035649.88,,,,6,6.781,229,118,,0.15024512959321012,0.13410824821077638,0.13605017062924707,0.13469260778388337,,0.0072259463612102115,0.009689346048548098,0.008298922495310057,2021-08-01
36225BVY1,781531,M,SP,20021201,1492889.74,1492852.4186895327,,,6,6.823,253,93,,0.2043758374492185,0.18106657142070282,0.11510145997882926,0.11474222200521378,,3.610065147308106e-05,0.0024836164715884568,0.0022583120985572025,2021-08-01
36225BWF1,781546,M,SP,20030101,1420365.51,,,,6.5,7.292,243,106,,0.1741690027261933,0.19475184170195747,0.12326575442653886,0.12116575722088163,,0.0005909850485980028,0.014226711625481947,0.01203879694987775,2021-08-01
36225BXW3,781593,M,SP,20030401,699659.96,,,,6.5,7.283,246,104,,0.13549562359255563,0.1497841011027723,0.12577277449519397,0.12380142654172732,,0.013459510448711631,0.013615553167273364,0.011597666658159866,2021-08-01
36225BYL6,781615,M,SP,20030601,197528.41,197470.88184452776,,,8.5,9.213,250,101,,0.007355230754208075,0.026450160669261757,0.08644049058510461,0.08637930374709168,,0,0.002013622639350121,0.0019965308040604812,2021-08-01
36225BZ76,781666,M,SP,20031101,758786.04,33694.498139138115,,,8,8.709,298,55,,0.09062624165899935,0.16983285652634128,0.11648999112412073,0.11605541083950976,,0,0.002421682751596488,0.0023919146605104746,2021-08-01
36225BZF8,781642,M,SP,20030801,4775846.95,4422934.318253836,,596.965944601385,5.5,5.886,217,129,,0.2100970483051492,0.20488027674555587,0.1767325445388217,0.17481640666567055,,0.016784832088014512,0.013323545039744533,0.011280772732647382,2021-08-01
36225BZG6,781643,M,SP,20030801,5724998.83,5724855.708607285,,,5,5.405,217,129,,0.1850000000000004,0.13822702023683997,0.18835079494307316,0.18530269087843598,,0,0.01835525510850733,0.01517656687027158,2021-08-01
3622A22J0,784377,M,SP,20171001,152506446.19,,,,4.5,4.874,134,214,,0.26768609349870653,0.290178002044143,0.2914580139509456,0.2862071104861008,,0.0190645062758793,0.026403575299829174,0.01976762320429648,2021-08-01
3622A22T8,784386,M,SP,20171101,21614889.89,,,21614533.03436062,5,5.437,121,231,,0.2958923565184597,0.1906165453330415,0.2892167585569735,0.2796651386769857,,0.02182872453557405,0.09789416681680818,0.08609406967581845,2021-08-01
3622A22W1,784389,M,SP,20171101,125055940.14,,,,4.5,4.895,88,265,,0.4256030797121467,0.3286072530747861,0.3273089059428007,0.32225265194104025,,0.0801772921780477,0.06632955782507499,0.06028716990328753,2021-08-01
3622A23Q3,784407,M,SP,20171201,27865478.45,,,,3.5,3.894,46,309,,0.4959999999999999,0.47899577288846784,0.4516951003269294,0.44693640723344163,,0.14718785602218698,0.08420008984840321,0.07761132071853116,2021-08-01
3622A23S9,784409,M,SP,20171201,37805764.13,,,,5.5,5.977,174,177,,0.23045851364451986,0.15595203511742195,0.23359676424490194,0.22838601829754213,,0.02200520726392241,0.05652476033035514,0.05047753459426296,2021-08-01
