cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622A3BN9,784545,X,SP,20180701,8396317.56,,,,3.5,4,66,291,,0.5254058596277857,0.30697676773660376,0.3301442658187389,0.3283685779483755,,0.04150164808538537,0.021629590878567195,0.019607913584636427,2021-08-01
3622A3BP4,784546,X,SP,20180701,9947371.58,,,4571892.147307467,3.5,4,114,234,,0.4650565980253899,0.20090810599952502,0.26575659572903965,0.26327790264376527,,0.017147662093083937,0.025163977199337717,0.022427722239700132,2021-08-01
3622A3BQ2,784547,X,SP,20180701,12035818.1,,,,4,4.5,107,242,,0.3811459520443665,0.07435235067711976,0.2272363199806232,0.22609350688480678,,0.0007358271633320923,0.013313131436506698,0.012047420527803165,2021-08-01
3622A3BR0,784548,X,SP,20180701,5785140.32,,,5784698.004777195,4,4.5,117,235,,0.21716904780667723,0.36950983918044256,0.2585582581778181,0.2561249012635144,,0.03671147090925542,0.03626821801884561,0.0333251539258016,2021-08-01
3622A3CB4,784566,X,SP,20180801,65764016.45,,,,4.5,5,147,203,,0.2719148728141406,0.27358139391487535,0.29378297389468455,0.29159306481891123,,0.030730522566362772,0.018884773021267565,0.016297661188576562,2021-08-01
3622A3CG3,784571,X,SP,20180801,66610410.15,,,725203.8998413408,3.5,4,91,260,,0.3062095150093642,0.34818914806679235,0.29872494830864027,0.29442060466642295,,0.0822664963917461,0.07585443627126487,0.07008958246178487,2021-08-01
3622A3CP3,784578,X,SP,20180801,13302052.9,,,,5,5.5,47,310,,0.5418320367483247,0.2625601812361468,0.3808326622793099,0.37878155849008344,,0.16786265672731904,0.09905335587956143,0.09702712303867911,2021-08-01
3622A3CT5,784582,X,SP,20180801,52989518.94,,,,4,4.5,76,270,,0.04003167601952007,0.14696174651100735,0.28690158173663094,0.2818639390127494,,0.03447061074072788,0.0649746357279033,0.05879640542804643,2021-08-01
3622A3CU2,784583,X,SP,20180801,12385008.22,,,,4,4.5,78,272,,0.2164878322697309,0.5433111481992976,0.2990279075666673,0.2933983996143059,,0.16179149729667708,0.07330435554768411,0.0656216588639027,2021-08-01
3622A3DC1,784599,X,SP,20180901,12732212.83,,,1195313.418777801,5,5.5,44,312,,0.9030017416381948,0.3777955580466883,0.415534605614437,0.4140343931359082,,0.20041024256909767,0.088178248819476,0.08633772680359875,2021-08-01
3622AA3S1,785409,X,SP,20210401,15286049.86,,,,4.5,5,32,320,,0.003488979379276169,0.05813808679325616,0.3292255279683134,0.3249150961786885,,0,0.03873519785527868,0.033881485936200884,2021-08-01
3622AA3Y8,785415,X,SP,20210401,6245925.65,,,,3.5,4,25,325,,0.003807957497909853,0.0022615984098214303,0.3160763343803791,0.3130037954442382,,0,0.0039213433659348595,0.003951363149959919,2021-08-01
3622AA5A8,785441,X,SP,20210401,12051818.36,,,,2.5,3,14,343,,0.48154833663992247,0.5714729247976114,0.22354334926865616,0.22194219635724066,,0,0.003662795410267816,0.0035376223954084463,2021-08-01
3622AA6B5,785466,X,SP,20210501,4817894.24,,,,6.5,7,263,86,,0.1181209998659859,0.12466558483709744,0.12383847465684261,0.12326343754599667,,0.04121657811346602,0.01835449522414989,0.017837647337464513,2021-08-01
3622AAA53,784628,X,SP,20181201,32416222,,,,3.5,4,93,253,,0.15494184357382979,0.1809856201545107,0.1936918907156696,0.19265876373956092,,0.002968312737179346,0.013496672830412004,0.01237761601325893,2021-08-01
3622AAAE4,784605,X,SP,20181001,20224803.15,113816.01384909498,,213654.62248865195,4.5,5,136,213,,0.2737301506927521,0.20858243532136123,0.23462164098602678,0.23188233938437075,,0.035247484297842746,0.02127131337285859,0.017969472246129548,2021-08-01
3622AAAQ7,784615,X,SP,20181101,2089934.66,,,,9,9.5,309,45,,0.18860802117275888,0.13123512061408993,0.17996843511855054,0.17968733121799707,,0.011867099240627565,0.006355191107029201,0.006137721196693535,2021-08-01
3622AAAS3,784617,X,SP,20181101,11142391.79,,,,4.5,5,56,300,,0.38005344173543687,0.18056762415441863,0.27366017775576046,0.27351038470819655,,0,0.001272560244215848,0.0012712786619940575,2021-08-01
3622AAAT1,784618,X,SP,20181101,20338905.66,,,10169183.781909233,6,6.5,168,181,,0.17581847825565733,0.21712811460979298,0.19167898818134987,0.1896303627141095,,0.014430471033921255,0.024538658869177832,0.022158873406355695,2021-08-01
3622AAAU8,784619,X,SP,20181101,9939603.13,,,,6.5,7,200,150,,0.12005234661411701,0.08734930403742058,0.14746292675064154,0.14645593304861027,,0.0013532849027223515,0.014193156092721204,0.013126707392354331,2021-08-01
3622AAAV6,784620,X,SP,20181101,2896495.27,,,,7.5,8,278,75,,0.16226611616060937,0.12090969885193625,0.11139308205223553,0.11125970985233957,,0.003544369620518184,0.008222277533323163,0.008146456382361666,2021-08-01
3622AAB52,784660,X,SP,20190201,14635608.51,,,,4,4.5,126,224,,0.20500798510316887,0.31000195403059205,0.2532002086839309,0.2503123911355146,,0.03528837480150315,0.03419746673253077,0.03076470465897929,2021-08-01
3622AAB60,784661,X,SP,20190201,2909919.29,,,215014.7028864794,7,7.5,261,90,,0.14519985932961677,0.12970477813761938,0.11438749518996083,0.11277693571910219,,0.0009774079671509561,0.017285638444582974,0.015579355225015634,2021-08-01
3622AAB78,784662,X,SP,20190201,3965033.91,,,3964515.239335657,3.5,4,115,232,,0.24471825170075812,0.1256618669117071,0.2510920678127284,0.24766642380204584,,0.002560714366375838,0.0466273996524309,0.04253073024796816,2021-08-01
3622AAB86,784663,X,SP,20190201,2489071.9,11859.79297094131,,387733.6548542135,8,8.5,297,56,,0.2973970018387644,0.13108550475445369,0.13074735374754565,0.13036886302516848,,0.0010021890176928894,0.003288544469278065,0.0031192918146253357,2021-08-01
3622AAB94,784664,X,SP,20190201,8333967.28,,,4707224.440416482,4,4.5,119,232,,0.30379271948482367,0.3050303023033404,0.24949109249653034,0.24762317988855154,,0.030740169547395224,0.0265681171295723,0.02439244449010891,2021-08-01
3622AABE3,784637,X,SP,20181201,19271300.62,,,364065.3935321616,4,4.5,131,217,,0.2860268164124574,0.3978506059905357,0.23178568742229144,0.2304366554951529,,0.04089975589485351,0.01308914234584213,0.012016537793229198,2021-08-01
